,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-04,283.1199951171875,8755.24609375,27090.900390625,1.118067979812622,1641.0999755859375,164.19700622558594,283.1199951171875,8755.24609375,27090.900390625,1.118067979812622,1641.0999755859375,170.5500030517578,285.9100036621094,8843.3662109375,27090.900390625,1.1185681819915771,1645.9000244140625,170.6999969482422,277.010009765625,8712.431640625,27090.900390625,1.109693169593811,1631.300048828125,165.6199951171875,284.54998779296875,8788.5419921875,27090.900390625,1.1177304983139038,1645.4000244140625,168.49000549316406,6986100.0,34746706368,0.0,0.0,83.0,49814400.0
2020-03-05,260.3699951171875,9078.7626953125,26121.30078125,1.113908290863037,1666.4000244140625,160.076416015625,260.3699951171875,9078.7626953125,26121.30078125,1.113908290863037,1666.4000244140625,166.27000427246094,276.30999755859375,9142.0546875,26121.30078125,1.1204482316970825,1672.9000244140625,170.8699951171875,259.6499938964844,8757.25390625,26121.30078125,1.1121737957000732,1637.199951171875,165.69000244140625,275.7900085449219,8760.28515625,26121.30078125,1.113908290863037,1637.300048828125,166.0500030517578,14669100.0,39698054597,0.0,0.0,154.0,47817300.0
2020-03-06,262.3299865722656,9122.5458984375,25864.80078125,1.1223849058151245,1670.800048828125,155.55152893066406,262.3299865722656,9122.5458984375,25864.80078125,1.1223849058151245,1670.800048828125,161.57000732421875,264.2900085449219,9167.6953125,25864.80078125,1.135473370552063,1686.199951171875,163.11000061035156,249.8000030517578,9032.0791015625,25864.80078125,1.1213905811309814,1647.199951171875,156.0,253.6999969482422,9078.30859375,25864.80078125,1.1223849058151245,1670.800048828125,162.61000061035156,12861800.0,40826885651,0.0,0.0,175.0,72821100.0
2020-03-07,,8909.9541015625,,,,,,8909.9541015625,,,,,,9163.220703125,,,,,,8890.744140625,,,,,,9121.6005859375,,,,,,36216930370,,,,
2020-03-08,,8108.1162109375,,,,,,8108.1162109375,,,,,,8914.34375,,,,,,8105.2529296875,,,,,,8908.2060546875,,,,,,39973102121,,,,
2020-03-09,227.1699981689453,7923.64453125,23851.0,1.1386020183563232,1674.5,145.00936889648438,227.1699981689453,7923.64453125,23851.0,1.1386020183563232,1674.5,150.6199951171875,241.47999572753906,8177.79345703125,23851.0,1.1495838165283203,1701.5999755859375,157.75,224.3699951171875,7690.09814453125,23851.0,1.1356796026229858,1657.699951171875,150.0,238.0,8111.146484375,23851.0,1.1386150121688843,1696.0999755859375,151.0,11585500.0,46936995808,0.0,0.0,161.0,70419300.0
2020-03-10,231.00999450683594,7909.7294921875,25018.19921875,1.1397960186004639,1659.0999755859375,154.9257354736328,231.00999450683594,7909.7294921875,25018.19921875,1.1397960186004639,1659.0999755859375,160.9199981689453,237.8300018310547,8136.9453125,25018.19921875,1.1422958374023438,1674.5999755859375,161.02999877929688,215.0,7814.76318359375,25018.19921875,1.1334141492843628,1643.0,152.5800018310547,237.0,7922.14697265625,25018.19921875,1.1397439241409302,1671.5999755859375,158.16000366210938,13059600.0,42213940994,0.0,0.0,48.0,65354400.0
2020-03-11,189.0800018310547,7911.43017578125,23553.19921875,1.1316505670547485,1641.4000244140625,147.90728759765625,189.0800018310547,7911.43017578125,23553.19921875,1.1316505670547485,1641.4000244140625,153.6300048828125,226.99000549316406,7950.814453125,23553.19921875,1.1365960836410522,1666.5,157.6999969482422,187.0,7642.8125,23553.19921875,1.1259005069732666,1635.0,151.14999389648438,222.99000549316406,7910.08984375,23553.19921875,1.1316184997558594,1656.5999755859375,157.1300048828125,28503500.0,38682762605,0.0,0.0,47.0,56371600.0
2020-03-12,154.83999633789062,4970.7880859375,21200.599609375,1.1261515617370605,1589.300048828125,133.8800048828125,154.83999633789062,4970.7880859375,21200.599609375,1.1261515617370605,1589.300048828125,139.05999755859375,189.85000610351562,7929.1162109375,21200.599609375,1.1332857608795166,1647.5,153.47000122070312,154.80999755859375,4860.35400390625,21200.599609375,1.1080824136734009,1566.4000244140625,138.5800018310547,160.52999877929688,7913.6162109375,21200.599609375,1.1260753870010376,1637.0,145.3000030517578,31734400.0,53980357243,0.0,0.0,256.0,93226400.0
2020-03-13,170.1999969482422,5563.70703125,23185.599609375,1.1184931993484497,1515.699951171875,152.91357421875,170.1999969482422,5563.70703125,23185.599609375,1.1184931993484497,1515.699951171875,158.8300018310547,178.27999877929688,5838.11474609375,23185.599609375,1.1221328973770142,1589.800048828125,161.91000366210938,161.3800048828125,4106.98095703125,23185.599609375,1.1065373420715332,1513.800048828125,140.72999572753906,174.97000122070312,5017.8310546875,23185.599609375,1.118355631828308,1574.9000244140625,147.5,21168500.0,74156772075,0.0,0.0,89.0,92727400.0
2020-03-14,,5200.3662109375,,,,,,5200.3662109375,,,,,,5625.2265625,,,,,,5125.0693359375,,,,,,5573.07763671875,,,,,,36154506008,,,,
2020-03-15,,5392.31494140625,,,,,,5392.31494140625,,,,,,5836.64501953125,,,,,,5169.283203125,,,,,,5201.06689453125,,,,,,33997889639,,,,
2020-03-16,129.61000061035156,5014.47998046875,20188.5,1.115536093711853,1485.9000244140625,130.37559509277344,129.61000061035156,5014.47998046875,20188.5,1.115536093711853,1485.9000244140625,135.4199981689453,151.0,5385.2294921875,20188.5,1.1235400438308716,1569.0999755859375,149.35000610351562,128.75999450683594,4575.35791015625,20188.5,1.1088687181472778,1452.0999755859375,135.0,149.4199981689453,5385.2294921875,20188.5,1.1159594058990479,1569.0999755859375,140.0,26844400.0,45368026430,0.0,0.0,193.0,87905900.0
2020-03-17,124.13999938964844,5225.62939453125,21237.400390625,1.1163206100463867,1524.9000244140625,141.11026000976562,124.13999938964844,5225.62939453125,21237.400390625,1.1163206100463867,1524.9000244140625,146.57000732421875,134.9600067138672,5371.3486328125,21237.400390625,1.1189061403274536,1537.699951171875,147.5,101.25,4981.9091796875,21237.400390625,1.0957943201065063,1469.300048828125,135.0,132.50999450683594,5002.578125,21237.400390625,1.1163331270217896,1469.300048828125,140.0,54492200.0,38622642935,0.0,0.0,122.0,81059800.0
2020-03-18,101.88999938964844,5238.4384765625,19898.900390625,1.101552128791809,1477.300048828125,135.17005920410156,101.88999938964844,5238.4384765625,19898.900390625,1.101552128791809,1477.300048828125,140.39999389648438,107.8499984741211,5331.833984375,19898.900390625,1.1045000553131104,1542.0,146.0,89.0,5069.3359375,19898.900390625,1.0831888914108276,1477.300048828125,135.02000427246094,99.86000061035156,5227.11376953125,19898.900390625,1.1016855239868164,1537.5,138.0,61943200.0,37878801016,0.0,0.0,333.0,81593200.0
2020-03-19,97.70999908447266,6191.19287109375,20087.19921875,1.0961546897888184,1478.5999755859375,137.39404296875,97.70999908447266,6191.19287109375,20087.19921875,1.0961546897888184,1478.5999755859375,142.7100067138672,103.56999969482422,6329.73583984375,20087.19921875,1.0945589542388916,1491.5999755859375,150.14999389648438,90.3499984741211,5236.96875,20087.19921875,1.0697933435440063,1471.0,139.0,98.80000305175781,5245.41650390625,20087.19921875,1.0943433046340942,1481.5,142.77000427246094,40210600.0,51000731797,0.0,0.0,262.0,85922700.0
2020-03-20,95.01000213623047,6198.7783203125,19174.0,1.0657345056533813,1484.0,132.2336883544922,95.01000213623047,6198.7783203125,19174.0,1.0657345056533813,1484.0,137.35000610351562,107.0,6844.26171875,19174.0,1.0829894542694092,1484.0,147.10000610351562,94.27999877929688,5865.78173828125,19174.0,1.0654505491256714,1483.5,135.86000061035156,99.8499984741211,6191.65380859375,19174.0,1.0658481121063232,1483.5,146.0,41370700.0,54442976103,0.0,0.0,14.0,84866200.0
2020-03-21,,6185.06640625,,,,,,6185.06640625,,,,,,6378.13525390625,,,,,,5932.8232421875,,,,,,6206.521484375,,,,,,42494390880,,,,
2020-03-22,,5830.2548828125,,,,,,5830.2548828125,,,,,,6359.697265625,,,,,,5823.7138671875,,,,,,6185.55810546875,,,,,,40099664740,,,,
2020-03-23,105.62000274658203,6416.31494140625,18591.900390625,1.0694386959075928,1567.0,130.9147491455078,105.62000274658203,6416.31494140625,18591.900390625,1.0694386959075928,1567.0,135.97999572753906,114.48999786376953,6443.9345703125,18591.900390625,1.0824854373931885,1567.0,140.57000732421875,93.55999755859375,5785.00439453125,18591.900390625,1.0660412311553955,1490.199951171875,132.52000427246094,98.75,5831.37451171875,18591.900390625,1.0687528848648071,1505.300048828125,137.00999450683594,46140100.0,46491916000,0.0,0.0,51.0,78975200.0
2020-03-24,127.68000030517578,6734.8037109375,20704.900390625,1.0764610767364502,1660.199951171875,142.81431579589844,127.68000030517578,6734.8037109375,20704.900390625,1.0764610767364502,1660.199951171875,148.33999633789062,127.95999908447266,6789.02294921875,20704.900390625,1.0888501405715942,1685.5,149.60000610351562,116.12999725341797,6411.06640625,20704.900390625,1.0753382444381714,1592.699951171875,141.27000427246094,123.68000030517578,6436.642578125,20704.900390625,1.0764726400375366,1592.699951171875,143.75,43683100.0,48221910672,0.0,0.0,442.0,82516700.0
2020-03-25,158.72999572753906,6681.06298828125,21200.599609375,1.080263614654541,1632.300048828125,141.44720458984375,158.72999572753906,6681.06298828125,21200.599609375,1.080263614654541,1632.300048828125,146.9199981689453,174.77000427246094,6892.51123046875,21200.599609375,1.0849517583847046,1676.5,154.3300018310547,141.0,6536.92626953125,21200.599609375,1.0770175457000732,1631.0999755859375,144.44000244140625,154.89999389648438,6738.716796875,21200.599609375,1.0801235437393188,1676.5,148.91000366210938,77826000.0,44590107888,0.0,0.0,476.0,75638200.0
2020-03-26,180.5500030517578,6716.4404296875,22552.19921875,1.0889569520950317,1650.0999755859375,150.29493713378906,180.5500030517578,6716.4404296875,22552.19921875,1.0889569520950317,1650.0999755859375,156.11000061035156,186.47999572753906,6735.4638671875,22552.19921875,1.1025480031967163,1660.5,156.66000366210938,167.17999267578125,6590.962890625,22552.19921875,1.0876539945602417,1650.0999755859375,148.3699951171875,172.2899932861328,6675.1708984375,22552.19921875,1.0887553691864014,1660.5,148.39999389648438,63267300.0,35319797642,0.0,0.0,3.0,64568100.0
2020-03-27,162.0,6469.79833984375,21636.80078125,1.1048258543014526,1623.9000244140625,144.1236572265625,162.0,6469.79833984375,21636.80078125,1.1048258543014526,1623.9000244140625,149.6999969482422,172.9199981689453,6793.83642578125,21636.80078125,1.1086474657058716,1623.9000244140625,154.88999938964844,155.5399932861328,6466.70166015625,21636.80078125,1.0955182313919067,1623.9000244140625,149.1999969482422,172.0,6719.38916015625,21636.80078125,1.1046184301376343,1623.9000244140625,151.75,47880200.0,34585598367,0.0,0.0,100638.0,57042300.0
2020-03-28,,6242.19384765625,,,,,,6242.19384765625,,,,,,6467.5009765625,,,,,,6117.837890625,,,,,,6467.25390625,,,,,,34885225901,,,,
2020-03-29,,5922.04296875,,,,,,5922.04296875,,,,,,6250.46728515625,,,,,,5920.0859375,,,,,,6245.62451171875,,,,,,28373690931,,,,
2020-03-30,152.27999877929688,6429.841796875,22327.5,1.113908290863037,1622.0,154.26141357421875,152.27999877929688,6429.841796875,22327.5,1.113908290863037,1622.0,160.22999572753906,153.80999755859375,6517.19580078125,22327.5,1.1137841939926147,1652.800048828125,160.60000610351562,140.67999267578125,5903.234375,22327.5,1.1012245416641235,1607.199951171875,150.00999450683594,153.80999755859375,5925.53857421875,22327.5,1.1135361194610596,1641.199951171875,152.44000244140625,51052500.0,37101651525,0.0,0.0,16389.0,63420300.0
2020-03-31,149.13999938964844,6438.64453125,21917.19921875,1.1030466556549072,1583.4000244140625,151.83526611328125,149.13999938964844,6438.64453125,21917.19921875,1.1030466556549072,1583.4000244140625,157.7100067138672,160.63999938964844,6504.51513671875,21917.19921875,1.1043622493743896,1621.0,164.77999877929688,149.0,6374.162109375,21917.19921875,1.0929678678512573,1576.0,156.55999755859375,155.0,6430.6064453125,21917.19921875,1.1028398275375366,1618.699951171875,159.39999389648438,29954000.0,32786468812,0.0,0.0,2874.0,77927200.0
2020-04-01,130.6999969482422,6606.7763671875,20943.5,1.102657437324524,1578.199951171875,146.44390869140625,130.6999969482422,6606.7763671875,20943.5,1.102657437324524,1578.199951171875,152.11000061035156,144.3800048828125,6612.57373046875,20943.5,1.1037527322769165,1600.0,157.75,130.0,6202.37353515625,20943.5,1.0918699502944946,1570.0,150.82000732421875,138.91000366210938,6437.3193359375,20943.5,1.1028155088424683,1570.0,153.0,41899700.0,40346426266,0.0,0.0,2158.0,57969900.0
2020-04-02,123.2699966430664,6793.62451171875,21413.400390625,1.0953621864318848,1625.699951171875,149.4765625,123.2699966430664,6793.62451171875,21413.400390625,1.0953621864318848,1625.699951171875,155.25999450683594,136.67999267578125,7088.24755859375,21413.400390625,1.0962989330291748,1631.199951171875,155.47999572753906,120.0199966430664,6595.91845703125,21413.400390625,1.0844340324401855,1586.0,150.36000061035156,128.50999450683594,6606.7763671875,21413.400390625,1.0950982570648193,1590.9000244140625,151.86000061035156,42372400.0,47660646124,0.0,0.0,1294.0,49630700.0
2020-04-03,124.5199966430664,6733.38720703125,21052.5,1.0847399234771729,1633.699951171875,148.09979248046875,124.5199966430664,6733.38720703125,21052.5,1.0847399234771729,1633.699951171875,153.8300018310547,131.2899932861328,7003.220703125,21052.5,1.085894227027893,1636.0,157.3800048828125,122.5,6673.3359375,21052.5,1.0776199102401733,1619.800048828125,152.19000244140625,125.0,6797.396484375,21052.5,1.084386944770813,1624.5,155.10000610351562,37347400.0,38976504903,0.0,0.0,643.0,41243300.0
2020-04-04,,6867.52734375,,,,,,6867.52734375,,,,,,6878.95361328125,,,,,,6696.48486328125,,,,,,6738.3828125,,,,,,33185988584,,,,
2020-04-05,,6791.12939453125,,,,,,6791.12939453125,,,,,,6883.4140625,,,,,,6715.92919921875,,,,,,6862.53759765625,,,,,,29510409856,,,,
2020-04-06,148.77000427246094,7271.78125,22680.0,1.0806955099105835,1677.0,159.11366271972656,148.77000427246094,7271.78125,22680.0,1.0806955099105835,1677.0,165.27000427246094,149.69000244140625,7271.78125,22680.0,1.083435297012329,1696.699951171875,166.5,129.2100067138672,6782.8896484375,22680.0,1.0769248008728027,1625.9000244140625,157.5800018310547,133.6999969482422,6788.0498046875,22680.0,1.0808240175247192,1629.0999755859375,160.32000732421875,51085500.0,46896904615,0.0,0.0,1063.0,67111700.0
2020-04-07,141.5800018310547,7176.41455078125,22653.900390625,1.0803803205490112,1664.800048828125,157.3999786376953,141.5800018310547,7176.41455078125,22653.900390625,1.0803803205490112,1664.800048828125,163.49000549316406,164.8000030517578,7427.939453125,22653.900390625,1.0923351049423218,1724.4000244140625,170.0,140.25999450683594,7136.71435546875,22653.900390625,1.0791398286819458,1658.0,163.25999450683594,162.0,7273.64404296875,22653.900390625,1.0801936388015747,1695.699951171875,169.58999633789062,56699100.0,44243482668,0.0,0.0,1144.0,62769000.0
2020-04-08,146.8699951171875,7334.0986328125,23433.599609375,1.0895144939422607,1665.4000244140625,158.9788818359375,146.8699951171875,7334.0986328125,23433.599609375,1.0895144939422607,1665.4000244140625,165.1300048828125,154.0,7356.2236328125,23433.599609375,1.0896213054656982,1677.0,166.6699981689453,144.5500030517578,7153.3056640625,23433.599609375,1.083177089691162,1662.5,163.5,147.50999450683594,7179.283203125,23433.599609375,1.0894314050674438,1669.699951171875,165.6699981689453,41351000.0,37563249549,0.0,0.0,747.0,48318200.0
2020-04-09,151.83999633789062,7302.08935546875,23719.400390625,1.0863661766052246,1736.199951171875,158.988525390625,151.83999633789062,7302.08935546875,23719.400390625,1.0863661766052246,1736.199951171875,165.13999938964844,157.97999572753906,7341.4482421875,23719.400390625,1.0943553447723389,1736.199951171875,167.3699951171875,150.08999633789062,7179.09423828125,23719.400390625,1.0841801166534424,1662.699951171875,163.3300018310547,154.7100067138672,7337.96630859375,23719.400390625,1.0861183404922485,1662.699951171875,166.36000061035156,37874200.0,34815139178,0.0,0.0,825.0,51385100.0
2020-04-10,,6865.4931640625,,1.0927408933639526,,,,6865.4931640625,,1.0927408933639526,,,,7303.8154296875,,1.0954102277755737,,,,6802.47509765625,,1.0921083688735962,,,,7303.8154296875,,1.0925976037979126,,,,43622840992,,0.0,,
2020-04-11,,6859.0830078125,,,,,,6859.0830078125,,,,,,6926.06982421875,,,,,,6789.9208984375,,,,,,6867.4404296875,,,,,,31222085946,,,,
2020-04-12,,6971.091796875,,,,,,6971.091796875,,,,,,7119.947265625,,,,,,6811.078125,,,,,,6858.06787109375,,,,,,35759567632,,,,
2020-04-13,147.3300018310547,6845.03759765625,23390.80078125,1.0932666063308716,1744.800048828125,159.34471130371094,147.3300018310547,6845.03759765625,23390.80078125,1.0932666063308716,1744.800048828125,165.50999450683594,156.0,6965.61669921875,23390.80078125,1.0968520641326904,1756.800048828125,165.57000732421875,146.25999450683594,6668.259765625,23390.80078125,1.089360237121582,1710.699951171875,162.3000030517578,155.5,6965.61669921875,23390.80078125,1.093135118484497,1722.0,164.35000610351562,26034100.0,38619308647,0.0,0.0,696.0,41905300.0
2020-04-14,141.0,6842.427734375,23949.80078125,1.0922993421554565,1756.699951171875,167.22964477539062,141.0,6842.427734375,23949.80078125,1.0922993421554565,1756.699951171875,173.6999969482422,152.39999389648438,6958.55712890625,23949.80078125,1.0983941555023193,1775.0,173.75,140.0,6793.8212890625,23949.80078125,1.0915720462799072,1739.5,168.0,150.50999450683594,6843.28173828125,23949.80078125,1.0919533967971802,1756.800048828125,169.0,33970500.0,34110434052,0.0,0.0,675.0,52874300.0
2020-04-15,145.97999572753906,6642.10986328125,23504.30078125,1.098538875579834,1727.199951171875,165.4774627685547,145.97999572753906,6642.10986328125,23504.30078125,1.098538875579834,1727.199951171875,171.8800048828125,148.69000244140625,6928.66455078125,23504.30078125,1.0989010334014893,1744.9000244140625,173.57000732421875,132.89999389648438,6633.40283203125,23504.30078125,1.0857645273208618,1722.699951171875,169.24000549316406,139.0,6845.5615234375,23504.30078125,1.0982372760772705,1739.4000244140625,171.1999969482422,39297600.0,32288311031,0.0,0.0,642.0,40940800.0
2020-04-16,134.24000549316406,7116.80419921875,23537.69921875,1.0905101299285889,1720.4000244140625,170.44522094726562,134.24000549316406,7116.80419921875,23537.69921875,1.0905101299285889,1720.4000244140625,177.0399932861328,143.24000549316406,7134.45068359375,23537.69921875,1.0907741785049438,1750.5999755859375,177.27999877929688,134.0,6555.50439453125,23537.69921875,1.0829660892486572,1715.0,172.89999389648438,141.4600067138672,6640.4541015625,23537.69921875,1.0903817415237427,1731.0,174.3000030517578,41364800.0,46783242377,0.0,0.0,162.0,50479600.0
2020-04-17,154.0,7096.1845703125,24242.5,1.0858471393585205,1689.199951171875,171.94711303710938,154.0,7096.1845703125,24242.5,1.0858471393585205,1689.199951171875,178.60000610351562,154.0,7167.18310546875,24242.5,1.0893245935440063,1725.0,180.0,145.0,7050.33203125,24242.5,1.0812681913375854,1684.9000244140625,175.8699951171875,149.41000366210938,7116.552734375,24242.5,1.0860122442245483,1715.699951171875,179.5,52389400.0,32513423567,0.0,0.0,223.0,52765600.0
2020-04-18,,7257.6650390625,,,,,,7257.6650390625,,,,,,7269.95654296875,,,,,,7089.2470703125,,,,,,7092.29150390625,,,,,,32447188386,,,,
2020-04-19,,7189.4248046875,,,,,,7189.4248046875,,,,,,7280.52197265625,,,,,,7167.0546875,,,,,,7260.92236328125,,,,,,31311210215,,,,
2020-04-20,143.61000061035156,6881.95849609375,23650.400390625,1.0866966247558594,1701.5999755859375,168.53900146484375,143.61000061035156,6881.95849609375,23650.400390625,1.0866966247558594,1701.5999755859375,175.05999755859375,151.6300048828125,7240.29052734375,23650.400390625,1.0897043943405151,1701.5999755859375,178.75,142.5,6835.5029296875,23650.400390625,1.084304690361023,1680.0,174.99000549316406,147.2100067138672,7186.87353515625,23650.400390625,1.0866258144378662,1686.0,176.6300048828125,34983800.0,37747113936,0.0,0.0,106.0,36669600.0
2020-04-21,136.3300018310547,6880.3232421875,23018.900390625,1.0864840745925903,1678.199951171875,161.56866455078125,136.3300018310547,6880.3232421875,23018.900390625,1.0864840745925903,1678.199951171875,167.82000732421875,141.89999389648438,6934.5517578125,23018.900390625,1.0879971981048584,1707.0999755859375,173.6699981689453,135.4499969482422,6834.4423828125,23018.900390625,1.0817945003509521,1659.9000244140625,166.11000061035156,139.00999450683594,6879.7841796875,23018.900390625,1.0863542556762695,1697.0,173.5,27043800.0,32589741511,0.0,0.0,666.0,56203700.0
2020-04-22,134.97000122070312,7117.20751953125,23475.80078125,1.0856467485427856,1728.699951171875,167.056396484375,134.97000122070312,7117.20751953125,23475.80078125,1.0856467485427856,1728.699951171875,173.52000427246094,140.82000732421875,7145.86572265625,23475.80078125,1.0883169174194336,1728.699951171875,174.0,134.52000427246094,6867.78173828125,23475.80078125,1.0824267864227295,1684.800048828125,170.82000732421875,140.4199981689453,6879.4404296875,23475.80078125,1.0857409238815308,1696.0,171.38999938964844,22734500.0,33249153866,0.0,0.0,453.0,34620200.0
2020-04-23,137.74000549316406,7429.724609375,23515.30078125,1.080964207649231,1733.300048828125,165.0345916748047,137.74000549316406,7429.724609375,23515.30078125,1.080964207649231,1733.300048828125,171.4199981689453,142.3800048828125,7491.78515625,23515.30078125,1.0843987464904785,1745.0999755859375,175.05999755859375,136.0500030517578,7081.5947265625,23515.30078125,1.0758357048034668,1733.300048828125,170.91000366210938,136.5,7121.30615234375,23515.30078125,1.0806838274002075,1734.0,174.11000061035156,25936400.0,43500782316,0.0,0.0,482.0,32790800.0
2020-04-24,128.97999572753906,7550.90087890625,23775.30078125,1.077702283859253,1723.5,168.0479736328125,128.97999572753906,7550.90087890625,23775.30078125,1.077702283859253,1723.5,174.5500030517578,137.57000732421875,7574.19580078125,23775.30078125,1.0817711353302002,1744.0,174.55999755859375,128.3300018310547,7434.181640625,23775.30078125,1.0727657079696655,1714.5,170.7100067138672,137.0,7434.181640625,23775.30078125,1.0776326656341553,1744.0,172.05999755859375,35884700.0,34636526286,0.0,0.0,221.0,34277600.0
2020-04-25,,7569.93603515625,,,,,,7569.93603515625,,,,,,7641.36376953125,,,,,,7521.67236328125,,,,,,7550.48291015625,,,,,,32941541447,,,,
2020-04-26,,7679.8671875,,,,,,7679.8671875,,,,,,7700.59423828125,,,,,,7561.40771484375,,,,,,7570.13916015625,,,,,,33070154491,,,,
2020-04-27,128.67999267578125,7795.60107421875,24133.80078125,1.08236825466156,1711.9000244140625,167.56661987304688,128.67999267578125,7795.60107421875,24133.80078125,1.08236825466156,1711.9000244140625,174.0500030517578,131.1999969482422,7795.60107421875,24133.80078125,1.0860357284545898,1731.9000244140625,176.89999389648438,123.83000183105469,7679.4189453125,24133.80078125,1.081221342086792,1711.9000244140625,173.3000030517578,129.97000122070312,7679.4189453125,24133.80078125,1.08236825466156,1731.9000244140625,176.58999633789062,34563000.0,36162144725,0.0,0.0,169.0,33194400.0
2020-04-28,131.3000030517578,7807.05859375,24101.5,1.0824854373931885,1710.5,163.48455810546875,131.3000030517578,7807.05859375,24101.5,1.0824854373931885,1710.5,169.80999755859375,137.1999969482422,7814.52734375,24101.5,1.0889687538146973,1716.5999755859375,175.6699981689453,127.73999786376953,7730.806640625,24101.5,1.0811277627944946,1707.0999755859375,169.38999938964844,133.8800048828125,7796.97021484375,24101.5,1.0827198028564453,1716.5999755859375,175.58999633789062,37806900.0,33187959921,0.0,0.0,1255.0,34392700.0
2020-04-29,139.0,8801.0380859375,24633.900390625,1.0836584568023682,1703.4000244140625,170.8207244873047,139.0,8801.0380859375,24633.900390625,1.0836584568023682,1703.4000244140625,177.42999267578125,147.17999267578125,8871.75390625,24633.900390625,1.0874292850494385,1713.5,177.67999267578125,135.25,7786.04931640625,24633.900390625,1.0831655263900757,1702.0,171.8800048828125,138.0800018310547,7806.71240234375,24633.900390625,1.0832358598709106,1710.0,173.22000122070312,60454400.0,60201052203,0.0,0.0,373.0,51286600.0
2020-04-30,141.02000427246094,8658.5537109375,24345.69921875,1.087725043296814,1684.199951171875,172.53440856933594,141.02000427246094,8658.5537109375,24345.69921875,1.087725043296814,1684.199951171875,179.2100067138672,144.64999389648438,9440.650390625,24345.69921875,1.0969964265823364,1719.300048828125,180.39999389648438,132.30999755859375,8533.255859375,24345.69921875,1.0835645198822021,1680.800048828125,176.22999572753906,137.6699981689453,8797.669921875,24345.69921875,1.0876659154891968,1719.300048828125,180.0,37876600.0,66964629541,0.0,0.0,327.0,53875900.0
2020-05-01,133.3699951171875,8864.7666015625,23723.69921875,1.094546914100647,1694.5,168.06724548339844,133.3699951171875,8864.7666015625,23723.69921875,1.094546914100647,1694.5,174.57000732421875,143.7100067138672,9048.0234375,23723.69921875,1.101624846458435,1701.5,178.63999938964844,132.83999633789062,8667.763671875,23723.69921875,1.0935415029525757,1670.5,174.00999450683594,143.22999572753906,8672.7822265625,23723.69921875,1.0944750308990479,1686.5999755859375,175.8000030517578,36613100.0,44068389997,0.0,0.0,337.0,39370500.0
2020-05-02,,8988.5966796875,,,,,,8988.5966796875,,,,,,9007.1875,,,,,,8811.3662109375,,,,,,8869.0576171875,,,,,,40134388683,,,,
2020-05-03,,8897.46875,,,,,,8897.46875,,,,,,9167.78125,,,,,,8830.9716796875,,,,,,8983.6142578125,,,,,,47101785174,,,,
2020-05-04,131.4600067138672,8912.654296875,23749.80078125,1.0959625244140625,1706.9000244140625,172.1781768798828,131.4600067138672,8912.654296875,23749.80078125,1.0959625244140625,1706.9000244140625,178.83999633789062,131.5,8956.90625,23749.80078125,1.0957822799682617,1709.0,179.0,124.3499984741211,8645.0244140625,23749.80078125,1.0901321172714233,1699.5999755859375,173.8000030517578,127.12000274658203,8895.7451171875,23749.80078125,1.0957462787628174,1702.5999755859375,174.49000549316406,30708900.0,45718796276,0.0,0.0,320.0,30372900.0
2020-05-05,125.4000015258789,9003.0703125,23883.099609375,1.0904293060302734,1704.4000244140625,174.0266876220703,125.4000015258789,9003.0703125,23883.099609375,1.0904293060302734,1704.4000244140625,180.75999450683594,133.8000030517578,9062.4150390625,23883.099609375,1.092132329940796,1704.4000244140625,183.64999389648438,125.0,8856.8271484375,23883.099609375,1.0826963186264038,1697.199951171875,179.89999389648438,132.8800048828125,8912.83203125,23883.099609375,1.090453028678894,1701.5,180.6199951171875,30621000.0,43148462663,0.0,0.0,82.0,36839200.0
2020-05-06,121.86000061035156,9268.76171875,23664.599609375,1.0838581323623657,1684.199951171875,175.7403564453125,121.86000061035156,9268.76171875,23664.599609375,1.0838581323623657,1684.199951171875,182.5399932861328,126.86000061035156,9411.4677734375,23664.599609375,1.084481120109558,1704.0,184.1999969482422,121.37000274658203,8966.7060546875,23664.599609375,1.0784229040145874,1684.199951171875,181.6300048828125,125.80000305175781,9007.44140625,23664.599609375,1.0840108394622803,1704.0,182.0800018310547,29627700.0,49371886931,0.0,0.0,469.0,32139300.0
2020-05-07,128.64999389648438,9951.5185546875,23875.900390625,1.0798553228378296,1721.800048828125,176.76089477539062,128.64999389648438,9951.5185546875,23875.900390625,1.0798553228378296,1721.800048828125,183.60000610351562,130.7100067138672,9992.6640625,23875.900390625,1.08157217502594,1721.800048828125,184.5500030517578,122.36000061035156,9138.322265625,23875.900390625,1.0767507553100586,1685.5999755859375,182.5800018310547,122.80999755859375,9261.8955078125,23875.900390625,1.0800535678863525,1686.199951171875,184.1699981689453,29525000.0,61112700562,0.0,0.0,853.0,28316000.0
